Price,Host_Response_Rate,Accommodates,Bathrooms,Bedrooms,Beds,Guests_Included,Review_Scores_Rating,Entire Home / Apt,Private Room,Shared Room,Property_Type)Apartment,Property_Type)Bed & Breakfast,Property_Type)Condominium,Property_Type)House,Property_Type)Loft,Property_Type)Other,Cancellation_Policy)flexible,Cancellation_Policy)moderate,Cancellation_Policy)strict,Cleaning Fee: No,Cleaning Fee: Yes
80,100,2,1,0,1,2,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
125,99,2,1,1,1,1,53,1,0,0,1,0,0,0,0,0,0,0,1,0,1
48,100,2,1,0,1,1,95,1,0,0,1,0,0,0,0,0,0,1,0,0,1
40,78,2,1,1,1,1,91,0,1,0,1,0,0,0,0,0,1,0,0,1,0
140,99,3,1,1,2,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
105,100,4,1,1,2,2,96,1,0,0,1,0,0,0,0,0,0,1,0,0,1
58,100,2,1,0,2,2,89,1,0,0,1,0,0,0,0,0,1,0,0,0,1
155,100,3,1,0,1,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
80,100,2,1,0,1,1,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
150,100,4,2,2,2,1,80,1,0,0,1,0,0,0,0,0,0,1,0,0,1
200,100,4,1.5,2,2,2,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
106,97,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,0
72,100,4,1,1,2,2,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
245,100,6,1.5,3,5,4,97,1,0,0,1,0,0,0,0,0,0,1,0,0,1
125,100,2,1,1,1,1,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
110,100,4,1,1,1,2,98,1,0,0,1,0,0,0,0,0,0,1,0,0,1
70,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
35,33,1,1,1,1,1,100,0,1,0,1,0,0,0,0,0,1,0,0,1,0
42,100,2,1,1,1,1,96,0,1,0,1,0,0,0,0,0,0,0,1,0,1
40,100,2,1,1,1,1,95,1,0,0,1,0,0,0,0,0,0,0,1,1,0
37,100,2,1,0,1,1,86,1,0,0,1,0,0,0,0,0,0,0,1,0,1
48,100,2,1,0,1,1,86,1,0,0,1,0,0,0,0,0,0,1,0,0,1
69,100,4,1,2,2,2,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
30,100,1,1,0,1,1,87,1,0,0,1,0,0,0,0,0,1,0,0,1,0
60,100,2,1,1,1,1,90,1,0,0,0,0,0,1,0,0,0,1,0,0,1
50,100,2,1,1,1,1,80,1,0,0,1,0,0,0,0,0,1,0,0,0,1
45,100,2,1,1,1,1,88,1,0,0,1,0,0,0,0,0,1,0,0,0,1
80,100,4,1,2,3,2,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
45,100,4,1,2,2,2,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
65,100,2,1,1,1,1,89,1,0,0,1,0,0,0,0,0,0,0,1,0,1
120,96,2,1,1,1,2,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
390,100,6,1,2,2,1,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
105,100,2,1,1,1,2,94,1,0,0,1,0,0,0,0,0,0,1,0,0,1
110,100,3,1,1,2,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
38,100,2,1,1,1,1,80,1,0,0,1,0,0,0,0,0,1,0,0,1,0
32,100,2,1,1,1,1,73,0,1,0,1,0,0,0,0,0,1,0,0,1,0
55,70,2,1,1,1,1,94,1,0,0,1,0,0,0,0,0,1,0,0,0,1
30,100,2,1,1,1,1,88,0,1,0,1,0,0,0,0,0,0,0,1,0,1
40,60,2,1,0,2,1,100,0,1,0,1,0,0,0,0,0,1,0,0,1,0
82,100,5,1,2,3,3,100,1,0,0,1,0,0,0,0,0,0,1,0,1,0
50,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,1,0
60,100,2,1,0,1,1,92,1,0,0,1,0,0,0,0,0,1,0,0,0,1
95,100,5,1.5,2,2,1,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
199,100,6,2,3,4,1,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
160,100,5,2,3,4,3,98,1,0,0,1,0,0,0,0,0,0,1,0,0,1
62,100,2,1,0,1,1,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
130,100,6,1,2,3,4,96,1,0,0,1,0,0,0,0,0,0,1,0,0,1
45,100,1,1.5,1,1,1,100,0,1,0,0,1,0,0,0,0,1,0,0,1,0
65,100,2,1,1,1,1,95,0,1,0,0,0,0,0,0,0,1,0,0,1,0
55,100,2,1,1,1,1,85,1,0,0,1,0,0,0,0,0,0,0,1,0,1
40,100,2,1,1,1,1,93,0,1,0,1,0,0,0,0,0,1,0,0,1,0
40,100,2,1,1,1,1,75,1,0,0,1,0,0,0,0,0,0,0,1,0,1
34,80,1,1,1,1,1,96,0,0,1,1,0,0,0,0,0,0,0,1,1,0
45,75,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
75,100,6,1,2,5,4,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
78,100,2,1,1,1,1,97,1,0,0,1,0,0,0,0,0,0,1,0,0,1
58,100,2,1,0,1,1,91,1,0,0,1,0,0,0,0,0,0,0,1,1,0
69,100,2,1,1,1,1,100,0,1,0,1,0,0,0,0,0,0,0,1,0,1
60,67,3,1,1,2,1,90,1,0,0,1,0,0,0,0,0,0,1,0,1,0
100,82,4,1,2,2,2,92,1,0,0,1,0,0,0,0,0,0,1,0,0,1
44,100,2,1,0,1,1,90,1,0,0,1,0,0,0,0,0,1,0,0,1,0
99,100,2,1,1,1,1,98,0,1,0,0,1,0,0,0,0,0,0,1,1,0
49,70,2,1,0,1,1,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
75,100,6,0.5,1,4,2,91,1,0,0,1,0,0,0,0,0,0,1,0,1,0
55,40,2,1,0,1,1,88,1,0,0,1,0,0,0,0,0,1,0,0,1,0
50,63,2,1,0,1,1,90,1,0,0,1,0,0,0,0,0,1,0,0,1,0
38,100,3,1,1,2,1,100,0,1,0,1,0,0,0,0,0,1,0,0,1,0
80,100,3,1,1,1,2,98,1,0,0,1,0,0,0,0,0,0,1,0,0,1
65,90,4,1,1,1,2,87,1,0,0,1,0,0,0,0,0,0,1,0,1,0
36,100,1,1,1,1,1,97,0,1,0,1,0,0,0,0,0,1,0,0,1,0
70,100,5,1,2,3,4,97,1,0,0,1,0,0,0,0,0,1,0,0,0,1
60,100,3,1,1,1,1,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
129,100,4,1,1,2,2,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
115,100,5,1,3,3,2,100,1,0,0,0,0,1,0,0,0,0,1,0,1,0
135,100,4,1,1,2,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
38,80,2,1,1,1,1,83,1,0,0,1,0,0,0,0,0,0,1,0,0,1
63,100,2,1,0,2,1,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
129,100,4,1,1,2,1,87,1,0,0,1,0,0,0,0,0,0,1,0,0,1
80,100,4,1,1,2,1,87,1,0,0,1,0,0,0,0,0,0,1,0,1,0
170,100,6,1,3,3,1,100,1,0,0,0,0,0,0,0,0,0,1,0,0,1
60,100,4,1,0,3,2,96,1,0,0,1,0,0,0,0,0,0,1,0,0,1
55,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,0
83,90,2,1,1,1,1,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
160,100,6,1,2,3,1,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
45,100,2,1,1,1,1,91,1,0,0,1,0,0,0,0,0,0,1,0,0,1
88,98,3,1,1,2,2,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
115,100,2,1,2,2,1,87,1,0,0,1,0,0,0,0,0,0,1,0,0,1
99,100,4,1,2,3,4,80,1,0,0,1,0,0,0,0,0,1,0,0,1,0
69,100,4,1,2,3,2,83,1,0,0,1,0,0,0,0,0,0,0,1,0,1
400,100,4,2.5,2,2,1,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
60,100,2,1,1,1,1,100,0,1,0,1,0,0,0,0,0,0,0,1,0,1
80,100,2,1,0,1,1,97,1,0,0,1,0,0,0,0,0,0,1,0,1,0
83,100,2,1,0,1,1,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
39,100,2,1,0,2,1,76,1,0,0,1,0,0,0,0,0,1,0,0,0,1
50,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,1,0
68,100,2,1,1,1,1,80,1,0,0,1,0,0,0,0,0,0,1,0,0,1
110,0,4,1,1,1,2,75,1,0,0,1,0,0,0,0,0,0,0,1,0,1
85,100,2,1,1,1,1,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
69,100,3,1,1,2,2,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
65,90,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
50,100,2,1,0,1,1,93,1,0,0,1,0,0,0,0,0,0,0,1,1,0
122,100,4,1,2,3,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
75,100,4,1,1,2,1,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
165,100,4,1.5,1,2,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
150,100,6,1,2,2,5,86,1,0,0,1,0,0,0,0,0,0,1,0,0,1
59,100,2,1,1,1,1,85,1,0,0,1,0,0,0,0,0,0,0,1,0,1
91,60,6,1,1,1,4,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
171,100,6,1,2,3,3,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
195,100,3,1.5,1,3,1,73,1,0,0,1,0,0,0,0,0,0,0,1,0,1
47,100,1,1,0,1,1,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
32,100,2,1,1,1,1,94,0,1,0,1,0,0,0,0,0,0,0,1,0,1
79,100,4,1,1,2,2,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
30,67,2,1,1,1,1,100,0,1,0,1,0,0,0,0,0,0,1,0,1,0
160,100,5,1,3,4,1,92,1,0,0,1,0,0,0,0,0,0,1,0,1,0
89,100,4,1.5,1,2,1,94,1,0,0,1,0,0,0,0,0,0,1,0,0,1
125,100,3,1,1,2,2,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
35,100,2,1,0,2,1,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
55,70,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,0
60,10,6,1,2,3,1,60,1,0,0,1,0,0,0,0,0,0,0,1,0,1
45,100,2,1,0,1,1,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
95,100,4,1,1,1,2,97,1,0,0,1,0,0,0,0,0,1,0,0,0,1
90,100,4,1,0,2,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,100,4,1,0,2,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
49,93,3,1,2,3,1,68,1,0,0,1,0,0,0,0,0,0,1,0,1,0
90,100,3,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
74,100,4,1,1,1,2,100,1,0,0,1,0,0,0,0,0,0,1,0,1,0
59,100,2,1.5,1,1,1,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
120,100,4,1,1,1,1,95,1,0,0,1,0,0,0,0,0,0,1,0,0,1
95,100,4,1,2,2,1,88,1,0,0,1,0,0,0,0,0,1,0,0,0,1
69,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,0
105,100,2,1,1,1,1,98,1,0,0,1,0,0,0,0,0,0,1,0,0,1
90,100,4,1,1,2,2,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
140,100,4,1,1,1,1,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
50,90,2,1,0,1,1,89,1,0,0,1,0,0,0,0,0,1,0,0,0,1
79,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
80,100,4,1,0,2,2,97,1,0,0,0,0,0,0,1,0,0,1,0,0,1
90,90,4,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
75,0,4,1,1,1,2,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
250,100,6,2.5,2,4,2,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
120,100,5,1,2,5,1,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
130,100,4,1,2,3,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,0,2,2,1,1,2,91,0,1,0,1,0,0,0,0,0,0,1,0,1,0
55,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
100,100,4,1,1,2,1,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
33,100,2,1,1,1,1,97,0,1,0,1,0,0,0,0,0,0,0,1,0,1
55,100,2,1,1,1,1,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
69,80,3,1,1,2,2,88,1,0,0,1,0,0,0,0,0,0,0,1,0,1
74,100,4,1,1,1,1,92,1,0,0,1,0,0,0,0,0,0,1,0,0,1
65,60,2,1,1,1,1,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
47,100,4,1,2,2,3,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
160,100,4,1,2,2,3,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
95,100,2,1,1,1,1,88,1,0,0,1,0,0,0,0,0,0,0,1,0,1
38,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,1,0
60,100,3,1,3,2,2,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
120,100,4,1,2,2,1,87,1,0,0,1,0,0,0,0,0,1,0,0,0,1
57,100,2,1,1,2,2,92,1,0,0,0,0,0,1,0,0,0,0,1,0,1
69,100,3,1,1,2,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
50,88,2,1,1,1,1,88,1,0,0,1,0,0,0,0,0,1,0,0,1,0
70,100,4,1,1,2,2,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
62,100,3,1,2,1,2,89,1,0,0,1,0,0,0,0,0,1,0,0,0,1
55,100,2,1,1,1,2,98,1,0,0,1,0,0,0,0,0,1,0,0,0,1
50,100,2,1,0,1,2,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
50,100,2,1,1,1,1,94,0,1,0,1,0,0,0,0,0,1,0,0,0,1
74,97,3,1,0,1,1,97,1,0,0,1,0,0,0,0,0,0,0,1,1,0
39,0,4,1,2,2,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
43,100,4,1,1,2,1,93,0,1,0,1,0,0,0,0,0,0,1,0,0,1
46,100,2,1,1,1,1,97,0,1,0,1,0,0,0,0,0,0,1,0,0,1
40,100,2,1,1,1,1,91,0,1,0,1,0,0,0,0,0,1,0,0,1,0
70,100,3,1,1,1,1,94,1,0,0,1,0,0,0,0,0,0,1,0,0,1
140,100,4,1.5,2,2,4,99,1,0,0,1,0,0,0,0,0,0,1,0,0,1
80,100,3,1,1,2,1,91,1,0,0,1,0,0,0,0,0,0,1,0,1,0
72,100,4,1,1,2,2,96,1,0,0,1,0,0,0,0,0,0,1,0,1,0
49,100,2,1,0,1,1,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
60,100,2,1,1,1,2,100,0,1,0,1,0,0,0,0,0,0,1,0,0,1
80,100,4,1,1,3,1,84,1,0,0,1,0,0,0,0,0,0,0,1,1,0
100,100,2,1,1,1,2,92,1,0,0,1,0,0,0,0,0,1,0,0,0,1
49,100,2,1,1,1,1,96,1,0,0,1,0,0,0,0,0,1,0,0,1,0
119,66,3,1,1,2,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,0
120,100,3,1,0,2,1,96,1,0,0,1,0,0,0,0,0,0,1,0,1,0
139,100,5,1,1,3,2,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
79,100,2,1,1,1,1,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
150,100,4,1,0,2,1,93,1,0,0,1,0,0,0,0,0,0,0,1,1,0
150,100,2,1,1,1,1,94,0,1,0,1,0,0,0,0,0,0,1,0,0,1
125,100,2,1,0,1,1,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
65,100,2,1,0,1,1,91,1,0,0,1,0,0,0,0,0,0,1,0,0,1
125,100,4,1,1,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,1,0
340,100,8,3,3,4,8,83,1,0,0,1,0,0,0,0,0,0,0,1,0,1
460,72,6,2,3,4,1,89,1,0,0,1,0,0,0,0,0,0,0,1,1,0
119,100,3,1,1,2,1,100,1,0,0,1,0,0,0,0,0,1,0,0,1,0
280,100,6,2,3,3,5,97,1,0,0,1,0,0,0,0,0,0,1,0,0,1
75,100,2,1,1,1,1,100,0,1,0,1,0,0,0,0,0,1,0,0,1,0
90,100,2,1,0,1,1,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
120,100,4,1,0,1,1,40,1,0,0,1,0,0,0,0,0,0,0,1,0,1
55,100,5,1,1,3,2,81,1,0,0,1,0,0,0,0,0,0,0,1,0,1
32,100,2,1,0,1,1,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
80,100,3,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,88,5,1.5,3,5,2,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
45,100,2,1,0,1,1,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
210,88,8,2,4,4,6,90,1,0,0,0,0,0,1,0,0,0,0,1,0,1
73,90,4,1,1,1,2,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
28,70,1,1.5,1,1,1,100,0,1,0,1,0,0,0,0,0,1,0,0,1,0
65,100,2,1,1,1,1,97,0,1,0,0,0,0,1,0,0,0,1,0,1,0
95,100,5,1,2,4,4,88,1,0,0,1,0,0,0,0,0,0,0,1,0,1
73,100,4,1,0,2,2,96,1,0,0,1,0,0,0,0,0,0,1,0,0,1
35,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
50,100,4,1,2,2,3,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
45,100,1,1,1,1,1,96,0,1,0,0,0,0,1,0,0,0,0,1,0,1
55,33,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
45,71,3,1,1,3,1,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
65,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
99,100,4,1,1,2,2,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
189,91,4,1,1,2,2,79,1,0,0,1,0,0,0,0,0,0,0,1,0,1
129,100,4,1,1,2,1,88,1,0,0,1,0,0,0,0,0,0,1,0,0,1
80,100,2,1,1,1,1,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
49,100,2,1.5,1,1,1,100,0,1,0,1,0,0,0,0,0,0,1,0,0,1
79,100,4,1,0,2,2,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
163,98,4,2,2,2,2,89,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,2,1,0,1,1,86,1,0,0,1,0,0,0,0,0,1,0,0,1,0
75,100,2,1,1,1,1,99,1,0,0,1,0,0,0,0,0,1,0,0,1,0
99,100,4,1,1,2,2,88,1,0,0,1,0,0,0,0,0,0,0,1,0,1
64,50,2,1,1,1,1,95,1,0,0,1,0,0,0,0,0,0,1,0,0,1
33,100,3,1,1,2,2,90,1,0,0,1,0,0,0,0,0,1,0,0,0,1
60,100,2,1,1,1,2,96,1,0,0,1,0,0,0,0,0,0,1,0,0,1
26,100,2,6,1,1,1,81,0,1,0,0,0,0,1,0,0,0,0,1,0,1
50,100,4,1.5,1,2,2,94,1,0,0,1,0,0,0,0,0,0,1,0,0,1
30,100,2,1,1,1,1,91,0,1,0,1,0,0,0,0,0,1,0,0,0,1
28,100,2,0.5,1,1,1,89,0,1,0,1,0,0,0,0,0,0,0,1,0,1
60,100,4,1,2,3,2,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
29,100,4,1,0,2,2,96,1,0,0,1,0,0,0,0,0,0,0,1,1,0
65,100,2,1,0,1,1,97,1,0,0,1,0,0,0,0,0,0,0,1,1,0
110,100,4,1,3,3,1,80,1,0,0,1,0,0,0,0,0,1,0,0,0,1
78,100,4,1,1,2,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,4,1,1,2,1,94,1,0,0,1,0,0,0,0,0,1,0,0,0,1
45,100,2,1,0,1,2,84,1,0,0,1,0,0,0,0,0,1,0,0,1,0
75,50,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
70,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,1,0
49,100,2,1,0,1,1,96,1,0,0,1,0,0,0,0,0,0,1,0,0,1
50,100,2,1,0,1,1,80,1,0,0,1,0,0,0,0,0,1,0,0,1,0
80,100,4,1,1,2,2,83,1,0,0,1,0,0,0,0,0,0,0,1,0,1
272,100,6,1,2,4,4,97,1,0,0,1,0,0,0,0,0,0,1,0,1,0
140,100,4,1,1,2,1,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
150,100,4,1,2,2,1,88,1,0,0,1,0,0,0,0,0,0,0,1,0,1
85,90,2,1,0,1,1,98,1,0,0,1,0,0,0,0,0,0,1,0,0,1
80,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
80,80,2,1,0,1,2,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
135,100,4,1,1,1,2,98,1,0,0,1,0,0,0,0,0,0,1,0,0,1
120,100,4,1,1,2,2,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
180,100,8,1.5,2,4,2,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
120,100,3,1,1,2,2,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
160,100,4,1,1,2,1,93,1,0,0,1,0,0,0,0,0,0,0,1,1,0
79,100,2,1,0,1,1,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,4,1,1,2,1,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
125,60,4,1,1,2,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
60,100,4,1,1,2,2,84,1,0,0,1,0,0,0,0,0,0,0,1,0,1
175,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
99,100,2,1,1,1,1,98,1,0,0,1,0,0,0,0,0,0,1,0,1,0
110,100,4,1,0,2,2,91,1,0,0,1,0,0,0,0,0,1,0,0,1,0
129,100,6,1,0,2,2,84,1,0,0,1,0,0,0,0,0,0,0,1,0,1
50,50,3,1,0,1,1,84,1,0,0,1,0,0,0,0,0,1,0,0,1,0
105,100,4,1,1,2,1,84,1,0,0,1,0,0,0,0,0,1,0,0,1,0
220,100,6,1,2,6,4,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
80,100,4,1,1,3,1,91,1,0,0,1,0,0,0,0,0,1,0,0,1,0
178,100,6,1,3,3,4,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
100,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,4,1,1,2,1,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
58,38,2,1,1,1,1,92,1,0,0,1,0,0,0,0,0,1,0,0,0,1
102,100,2,1.5,1,1,1,93,1,0,0,1,0,0,0,0,0,0,1,0,1,0
52,100,2,1,1,1,1,95,1,0,0,1,0,0,0,0,0,0,1,0,0,1
58,100,2,1,1,1,1,86,1,0,0,0,0,0,0,0,1,1,0,0,0,1
159,100,4,1,1,2,2,97,1,0,0,1,0,0,0,0,0,0,1,0,0,1
80,100,2,1,1,1,1,97,0,1,0,1,0,0,0,0,0,0,0,1,0,1
75,100,3,1,1,2,1,80,1,0,0,1,0,0,0,0,0,1,0,0,1,0
69,100,2,1,0,1,1,94,1,0,0,1,0,0,0,0,0,0,1,0,0,1
359,90,4,2,2,2,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,100,2,1,0,2,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,0
49,100,2,1,0,1,1,89,1,0,0,1,0,0,0,0,0,0,0,1,0,1
109,100,4,1.5,1,2,1,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
98,100,2,1,1,1,1,97,0,1,0,0,1,0,0,0,0,1,0,0,1,0
45,100,1,1,1,1,1,96,0,1,0,1,0,0,0,0,0,0,0,1,0,1
160,100,6,2,3,4,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
50,100,1,1,1,1,1,97,0,1,0,0,1,0,0,0,0,1,0,0,1,0
40,100,2,1,0,1,1,94,1,0,0,1,0,0,0,0,0,0,1,0,0,1
85,78,4,1,1,2,1,89,1,0,0,1,0,0,0,0,0,0,1,0,0,1
40,100,2,1,1,1,1,84,0,1,0,1,0,0,0,0,0,0,0,1,1,0
60,40,3,1,0,2,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
68,86,2,1,1,1,2,89,1,0,0,1,0,0,0,0,0,0,0,1,0,1
65,90,4,1,1,1,2,89,1,0,0,1,0,0,0,0,0,0,1,0,0,1
52,100,1,1,0,1,1,98,1,0,0,1,0,0,0,0,0,1,0,0,1,0
150,100,3,1,1,2,1,97,1,0,0,0,0,0,0,0,0,0,1,0,0,1
65,100,2,1,1,1,1,93,0,1,0,1,0,0,0,0,0,1,0,0,1,0
110,100,4,1,1,2,2,92,1,0,0,1,0,0,0,0,0,1,0,0,0,1
90,90,4,1,0,2,1,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
97,100,4,1,1,2,1,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
59,90,2,1,0,1,1,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
350,100,7,1,2,4,6,88,1,0,0,1,0,0,0,0,0,0,0,1,0,1
50,100,2,1,0,1,1,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
80,100,2,1,0,1,1,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
190,100,5,1,2,3,4,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
80,100,3,1,1,1,1,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
99,100,4,1,1,1,2,91,1,0,0,1,0,0,0,0,0,1,0,0,0,1
41,100,2,1,1,2,1,94,0,1,0,1,0,0,0,0,0,0,0,1,1,0
110,100,2,1,0,1,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
208,97,4,1,1,1,1,80,1,0,0,1,0,0,0,0,0,0,0,1,1,0
150,100,6,2.5,2,3,4,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
200,100,6,1,2,2,4,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,80,2,1,0,1,1,81,1,0,0,1,0,0,0,0,0,1,0,0,0,1
100,75,4,1.5,1,2,2,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
634,93,7,2,3,3,1,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
330,100,10,2.5,4,6,1,96,1,0,0,1,0,0,0,0,0,0,1,0,0,1
120,94,2,1.5,1,1,1,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,100,2,1,1,1,1,90,1,0,0,1,0,0,0,0,0,0,0,1,1,0
